1435	Duplicated	TRINITY_DN19_c0_g1_i3	695.1	408
1435	Duplicated	TRINITY_DN19_c0_g1_i4	695.8	408
1435	Duplicated	TRINITY_DN19_c0_g1_i5	695.1	408
1436	Missing
1438	Duplicated	TRINITY_DN141_c0_g1_i16	717.7	410
1438	Duplicated	TRINITY_DN141_c0_g1_i19	717.7	410
1443	Missing
1454	Duplicated	TRINITY_DN350_c0_g1_i2	439.3	312
1454	Duplicated	TRINITY_DN350_c0_g1_i6	438.9	312
1455	Complete	TRINITY_DN3753_c0_g1_i1	805.2	389
1456	Missing
1459	Duplicated	TRINITY_DN1012_c0_g2_i2	702.0	366
1459	Duplicated	TRINITY_DN1012_c0_g2_i5	700.4	366
1459	Duplicated	TRINITY_DN1012_c0_g2_i7	702.1	366
1460	Duplicated	TRINITY_DN247_c0_g1_i11	677.0	349
1460	Duplicated	TRINITY_DN247_c0_g1_i13	677.0	349
1460	Duplicated	TRINITY_DN247_c0_g1_i14	676.9	349
1462	Fragmented	TRINITY_DN1454_c0_g1_i2	849.4	488
1463	Missing
1465	Missing
147	Missing
1470	Missing
1471	Missing
148	Complete	TRINITY_DN880_c1_g1_i2	1897.7	1003
1486	Duplicated	TRINITY_DN436_c1_g1_i17	692.3	627
1486	Duplicated	TRINITY_DN436_c1_g1_i18	692.4	627
1486	Duplicated	TRINITY_DN436_c1_g1_i7	692.3	627
1487	Complete	TRINITY_DN1383_c0_g1_i5	368.4	282
149	Missing
1491	Duplicated	TRINITY_DN1273_c1_g1_i1	850.0	443
1491	Duplicated	TRINITY_DN1273_c1_g1_i1	850.0	443
1491	Duplicated	TRINITY_DN1273_c1_g1_i10	849.9	443
1491	Duplicated	TRINITY_DN1273_c1_g1_i10	850.0	443
1495	Missing
1499	Fragmented	TRINITY_DN5624_c0_g1_i1	630.5	303
150	Missing
1500	Duplicated	TRINITY_DN97_c0_g3_i2	709.8	349
1500	Duplicated	TRINITY_DN97_c0_g3_i3	709.9	349
1502	Missing
1509	Duplicated	TRINITY_DN2569_c0_g1_i1	554.9	618
1509	Duplicated	TRINITY_DN2569_c0_g1_i2	569.7	663
1509	Duplicated	TRINITY_DN2569_c0_g1_i8	524.2	485
151	Duplicated	TRINITY_DN657_c2_g1_i10	1569.5	851
151	Duplicated	TRINITY_DN657_c2_g1_i8	1569.2	851
151	Duplicated	TRINITY_DN657_c2_g1_i9	1569.1	851
1510	Missing
1511	Missing
1513	Missing
1514	Duplicated	TRINITY_DN1452_c0_g1_i1	705.0	363
1514	Duplicated	TRINITY_DN1452_c0_g1_i2	704.9	363
1514	Duplicated	TRINITY_DN1452_c0_g1_i5	705.6	363
1516	Missing
1521	Duplicated	TRINITY_DN324_c0_g1_i13	270.9	184
1521	Duplicated	TRINITY_DN324_c0_g1_i15	270.9	184
1521	Duplicated	TRINITY_DN324_c0_g1_i6	270.7	184
1525	Missing
1532	Missing
1533	Complete	TRINITY_DN35_c0_g1_i5	766.9	532
1534	Fragmented	TRINITY_DN1173_c1_g1_i26	377.1	280
1536	Duplicated	TRINITY_DN2821_c0_g1_i10	574.1	433
1536	Duplicated	TRINITY_DN2821_c0_g1_i5	572.0	429
154	Fragmented	TRINITY_DN1090_c1_g1_i1	818.6	657
1544	Missing
1552	Missing
1554	Missing
1555	Missing
1557	Missing
156	Missing
1562	Duplicated	TRINITY_DN12_c0_g2_i10	575.9	346
1562	Duplicated	TRINITY_DN12_c0_g2_i25	576.0	346
1562	Duplicated	TRINITY_DN12_c0_g2_i3	576.2	346
1567	Missing
1579	Duplicated	TRINITY_DN183_c2_g2_i28	711.2	352
1579	Duplicated	TRINITY_DN183_c2_g2_i4	711.3	352
1581	Fragmented	TRINITY_DN684_c0_g1_i14	583.5	318
1583	Missing
1590	Missing
1596	Duplicated	TRINITY_DN71_c3_g1_i1	683.5	397
1596	Duplicated	TRINITY_DN71_c3_g1_i2	683.4	397
1597	Missing
1598	Missing
1607	Missing
161	Duplicated	TRINITY_DN4521_c0_g1_i1	1995.3	1022
161	Duplicated	TRINITY_DN4521_c0_g1_i2	1973.7	1037
1618	Missing
1619	Missing
1623	Missing
1626	Fragmented	TRINITY_DN2428_c0_g1_i3	602.3	308
1627	Duplicated	TRINITY_DN396_c0_g1_i10	389.9	421
1627	Duplicated	TRINITY_DN396_c0_g1_i23	390.0	421
1627	Duplicated	TRINITY_DN396_c0_g1_i4	390.8	421
163	Missing
1631	Missing
1642	Duplicated	TRINITY_DN94_c0_g3_i10	405.1	243
1642	Duplicated	TRINITY_DN94_c0_g3_i5	405.0	243
1650	Duplicated	TRINITY_DN881_c0_g2_i1	982.6	628
1650	Duplicated	TRINITY_DN881_c0_g2_i4	1009.7	646
1650	Duplicated	TRINITY_DN881_c0_g2_i5	893.3	544
1659	Duplicated	TRINITY_DN260_c0_g1_i18	632.5	551
1659	Duplicated	TRINITY_DN260_c0_g1_i24	630.3	547
1659	Duplicated	TRINITY_DN260_c0_g1_i24	706.6	605
1659	Duplicated	TRINITY_DN260_c0_g1_i31	630.2	547
1659	Duplicated	TRINITY_DN260_c0_g1_i31	706.5	605
1663	Duplicated	TRINITY_DN409_c1_g2_i1	483.3	293
1663	Duplicated	TRINITY_DN409_c1_g2_i3	484.0	293
1663	Duplicated	TRINITY_DN409_c1_g2_i6	483.2	293
1670	Complete	TRINITY_DN955_c0_g1_i16	724.2	395
1673	Fragmented	TRINITY_DN4843_c0_g1_i1	694.6	423
1674	Duplicated	TRINITY_DN618_c0_g3_i2	892.1	746
1674	Duplicated	TRINITY_DN618_c0_g3_i3	902.6	694
1674	Duplicated	TRINITY_DN618_c0_g3_i4	902.3	775
1682	Missing
1684	Missing
1685	Missing
1687	Missing
1694	Missing
1701	Missing
1710	Duplicated	TRINITY_DN878_c0_g1_i1	703.1	370
1710	Duplicated	TRINITY_DN878_c0_g1_i2	703.2	370
1710	Duplicated	TRINITY_DN878_c0_g1_i3	703.1	370
1713	Missing
1715	Duplicated	TRINITY_DN1595_c0_g1_i13	586.6	414
1715	Duplicated	TRINITY_DN1595_c0_g1_i15	587.8	414
1717	Fragmented	TRINITY_DN750_c0_g1_i14	779.8	377
172	Complete	TRINITY_DN5663_c0_g1_i1	1399.5	802
1722	Duplicated	TRINITY_DN3962_c0_g1_i2	614.3	400
1722	Duplicated	TRINITY_DN3962_c0_g1_i4	533.6	374
1724	Missing
173	Duplicated	TRINITY_DN1150_c1_g1_i2	1369.9	1019
173	Duplicated	TRINITY_DN1150_c1_g1_i4	1388.4	1023
173	Duplicated	TRINITY_DN1150_c1_g1_i6	1388.5	1023
1730	Duplicated	TRINITY_DN845_c0_g1_i13	591.4	385
1730	Duplicated	TRINITY_DN845_c0_g1_i9	570.5	385
1731	Missing
1736	Fragmented	TRINITY_DN5244_c0_g1_i1	473.5	312
1738	Complete	TRINITY_DN3536_c0_g1_i13	435.4	356
1739	Missing
1740	Duplicated	TRINITY_DN4421_c0_g2_i5	588.6	494
1740	Duplicated	TRINITY_DN4421_c0_g2_i6	588.9	494
1740	Duplicated	TRINITY_DN4421_c0_g2_i8	589.2	494
1746	Duplicated	TRINITY_DN4158_c0_g2_i10	378.4	355
1746	Duplicated	TRINITY_DN4158_c0_g2_i9	377.7	355
175	Missing
1750	Missing
1753	Duplicated	TRINITY_DN11_c0_g1_i3	725.1	446
1753	Duplicated	TRINITY_DN11_c0_g1_i4	666.7	421
1754	Duplicated	TRINITY_DN754_c0_g1_i3	769.5	825
1754	Duplicated	TRINITY_DN754_c0_g1_i5	769.5	825
1754	Duplicated	TRINITY_DN754_c0_g1_i8	769.4	825
1756	Duplicated	TRINITY_DN1782_c0_g3_i1	689.5	391
1756	Duplicated	TRINITY_DN1782_c0_g3_i2	689.8	391
1756	Duplicated	TRINITY_DN1782_c0_g3_i3	690.4	391
1758	Duplicated	TRINITY_DN3881_c0_g1_i1	427.1	312
1758	Duplicated	TRINITY_DN3881_c0_g1_i3	427.9	312
1759	Duplicated	TRINITY_DN3526_c0_g1_i13	564.3	371
1759	Duplicated	TRINITY_DN3526_c0_g1_i2	563.9	371
1759	Duplicated	TRINITY_DN3526_c0_g1_i8	563.9	371
176	Missing
1761	Duplicated	TRINITY_DN2285_c0_g2_i1	723.1	433
1761	Duplicated	TRINITY_DN2285_c0_g2_i2	712.8	426
1761	Duplicated	TRINITY_DN2285_c0_g2_i3	723.0	433
1765	Missing
1766	Missing
1769	Duplicated	TRINITY_DN1587_c1_g1_i12	184.4	336
1769	Duplicated	TRINITY_DN1587_c1_g1_i13	184.3	336
1769	Duplicated	TRINITY_DN1587_c1_g1_i16	184.0	336
177	Missing
1785	Missing
1789	Duplicated	TRINITY_DN7142_c0_g2_i14	726.9	393
1789	Duplicated	TRINITY_DN7142_c0_g2_i18	726.5	393
1789	Duplicated	TRINITY_DN7142_c0_g2_i7	726.6	393
1797	Missing
1798	Complete	TRINITY_DN55859_c0_g1_i1	654.2	316
18	Duplicated	TRINITY_DN368_c0_g1_i102	2680.6	2443
18	Duplicated	TRINITY_DN368_c0_g1_i28	2899.1	2887
180	Fragmented	TRINITY_DN312_c1_g4_i1	971.7	500
1800	Missing
1805	Duplicated	TRINITY_DN478_c0_g1_i10	347.5	282
1805	Duplicated	TRINITY_DN478_c0_g2_i15	347.6	282
1809	Complete	TRINITY_DN3802_c0_g1_i3	607.2	331
181	Missing
1810	Missing
1812	Missing
1816	Complete	TRINITY_DN78_c0_g4_i1	702.7	377
1818	Missing
182	Duplicated	TRINITY_DN1146_c0_g1_i13	1563.2	838
182	Duplicated	TRINITY_DN1146_c0_g1_i20	1563.3	838
182	Duplicated	TRINITY_DN1146_c0_g1_i24	1563.4	838
1823	Missing
1825	Complete	TRINITY_DN1500_c0_g1_i20	533.0	347
1829	Missing
1835	Duplicated	TRINITY_DN4290_c2_g1_i1	552.1	498
1835	Duplicated	TRINITY_DN4290_c2_g1_i3	578.0	498
1837	Missing
1844	Complete	TRINITY_DN2115_c0_g1_i4	536.0	419
1853	Missing
1854	Missing
1857	Duplicated	TRINITY_DN3235_c0_g2_i2	517.4	332
1857	Duplicated	TRINITY_DN3235_c0_g2_i3	516.9	332
1863	Duplicated	TRINITY_DN46_c0_g2_i1	584.3	458
1863	Duplicated	TRINITY_DN46_c0_g2_i2	584.3	423
1863	Duplicated	TRINITY_DN46_c0_g2_i3	584.3	423
1864	Complete	TRINITY_DN2201_c0_g1_i3	257.1	192
1865	Missing
1867	Duplicated	TRINITY_DN268_c0_g1_i13	486.7	308
1867	Duplicated	TRINITY_DN268_c0_g1_i9	487.0	308
187	Duplicated	TRINITY_DN1100_c1_g2_i3	1891.2	1047
187	Duplicated	TRINITY_DN1100_c1_g2_i4	1891.0	1047
187	Duplicated	TRINITY_DN1100_c1_g2_i6	1891.1	1047
1870	Fragmented	TRINITY_DN829_c0_g3_i1	295.7	183
1878	Duplicated	TRINITY_DN1785_c0_g1_i1	665.7	387
1878	Duplicated	TRINITY_DN1785_c0_g1_i3	665.7	387
1878	Duplicated	TRINITY_DN1785_c0_g1_i4	665.7	387
1879	Missing
1881	Missing
1882	Missing
1884	Missing
1895	Duplicated	TRINITY_DN2035_c0_g1_i1	685.7	345
1895	Duplicated	TRINITY_DN2035_c0_g1_i8	685.8	345
1895	Duplicated	TRINITY_DN2035_c0_g1_i9	685.7	345
1896	Complete	TRINITY_DN3532_c0_g1_i1	732.9	408
190	Missing
1903	Duplicated	TRINITY_DN183_c2_g2_i1	294.8	488
1903	Duplicated	TRINITY_DN183_c2_g2_i15	294.8	488
1908	Duplicated	TRINITY_DN1691_c0_g1_i10	520.1	307
1908	Duplicated	TRINITY_DN1691_c0_g1_i10	520.2	307
1908	Duplicated	TRINITY_DN1691_c0_g1_i11	520.8	307
1908	Duplicated	TRINITY_DN1691_c0_g1_i6	520.9	307
1915	Duplicated	TRINITY_DN624_c1_g1_i1	486.6	303
1915	Duplicated	TRINITY_DN624_c1_g1_i2	477.1	298
1921	Duplicated	TRINITY_DN120_c1_g1_i1	492.5	304
1921	Duplicated	TRINITY_DN120_c1_g1_i2	492.6	304
1922	Missing
1927	Missing
1930	Missing
1931	Missing
1935	Duplicated	TRINITY_DN2191_c0_g1_i4	756.6	573
1935	Duplicated	TRINITY_DN2191_c0_g1_i5	654.6	530
1936	Missing
1938	Missing
1939	Missing
194	Duplicated	TRINITY_DN3619_c0_g3_i2	1308.2	946
194	Duplicated	TRINITY_DN3619_c0_g3_i22	1114.4	766
194	Duplicated	TRINITY_DN3619_c0_g3_i23	1266.0	907
1942	Missing
1943	Missing
1952	Missing
1955	Missing
1959	Missing
196	Duplicated	TRINITY_DN2890_c0_g1_i10	1620.6	849
196	Duplicated	TRINITY_DN2890_c0_g1_i10	1620.6	849
196	Duplicated	TRINITY_DN2890_c0_g1_i11	1389.4	728
196	Duplicated	TRINITY_DN2890_c0_g1_i4	1620.6	849
